"snag_spcd_group","snag_slope","snag_dbh","rodne_uid","rodne_pid","site_name","uid","trid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen"
"Ponderosa pine (OR)","Ridgetop","Large","A0C0337","AC","Ashland","AC043301",433,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",71.68,"0","CUT STUMP",2,NA,NA,NA,NA,NA,1984,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,28.2204724409449,5.25899609161935,4.34366125850666,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7088077,42.12364171,0.0330771475824497,0.0523888888888889,NA,NA,NA,NA,NA,NA,NA,NA,1984,1984
"Ponderosa pine (OR)","Ridgetop","Large","A0D0594","AD","Ashland","MAM6280",628,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",70,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-ABCO","White fir - Intermediate","Mediterranean California Mesic Mixed Conifer Forest and Woodland","Warm",1315128.5,"Ridge Top",NA,2011,1,543,683,141,1554,27.5590551181102,5.06317475677468,4.14243818140665,82,241,191,"White fir - Intermediate,Warm,Ridge Top",-122.750835,42.11120123,0.0330771475824497,0.0523888888888889,-145.32352174822,-72.66176087411,-30.157355526388,-98.9691131257627,-49.4845565628814,-20.5379466087808,1938,1962,1938,1962
"Ponderosa pine (OR)","Ridgetop","Large","A0C0621","AC","Ashland","AC071701",717,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",60.8,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,23.9370078740157,4.04121336162257,3.12512299569696,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7097898,42.12346769,0.0330771475824497,0.0523888888888889,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011
"Ponderosa pine (OR)","Ridgetop","Large","L100040","L10","Elliot Ridge","ET10_032_01",32,1,0,NA,"Conifer","L","density","0.1",NA,"NO","PIPO",93.4,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PIPO-PSME","Douglas-fir - Dry","Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic","Warm",1525619.875,"Ridge Top",NA,2011,1,570,809,239,1458,36.7716535433071,8.03195109319742,7.37485877995752,89,154,107,"Douglas-fir - Dry,Warm,Ridge Top",-123.03113634,42.0139141,0.0330771475824497,0.0523888888888889,-60.1228652114924,-30.0614326057462,-12.4766218134284,-44.6713956706733,-22.3356978353367,-9.27015217422601,1981,1989,1981,1989
"Ponderosa pine (OR)","Ridgetop","Large","A0B1105","AB","Ashland","MPR46995",469,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",90,"0","OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,1,589,834,245,1209,35.4330708661417,7.56927124574428,6.84770393252937,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6939305,42.14494351,0.0330771475824497,0.0523888888888889,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2007,2007,2007,2007
"Ponderosa pine (OR)","Ridgetop","Large","A200058","A20","Ashland","AW74_046_01",46,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PIPO",61.3,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1302599.125,"Ridge Top",NA,2012,1,520,661,141,1153,24.1338582677165,4.09451826372247,3.1767343938551,251,380,245,"Douglas-fir - Dry,Warm,Ridge Top",-122.68582036,42.14811934,0.0330771475824497,0.0523888888888889,NA,NA,NA,NA,NA,NA,NA,NA,2012,2012
"Ponderosa pine (OR)","Ridgetop","Large","A0C0543","AC","Ashland","AC063901",639,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",70,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,27.5590551181102,5.06317475677468,4.14243818140665,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.710214,42.12337186,0.0330771475824497,0.0523888888888889,-145.32352174822,-72.66176087411,-30.157355526388,-98.9691131257627,-49.4845565628814,-20.5379466087808,1938,1962,1938,1962
"Ponderosa pine (OR)","Ridgetop","Large","A0B1409","AB","Ashland","MPR74464",744,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",55,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,1,589,834,245,1209,21.6535433070866,3.44228129222712,2.55732153035819,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6934314,42.14407367,0.0330771475824497,0.0523888888888889,-102.723193479856,-51.3615967399281,-21.3169886699082,-71.820254398218,-35.910127199109,-14.9040493915034,1960,1975,1960,1975
"Ponderosa pine (OR)","Ridgetop","Large","A0B0425","AB","Ashland","MPR137237",1372,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",65,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,1,589,834,245,1209,25.5905511811024,4.49704697413221,3.57179618702921,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6950773,42.14507596,0.0330771475824497,0.0523888888888889,-145.32352174822,-72.66176087411,-30.157355526388,-98.9691131257627,-49.4845565628814,-20.5379466087808,1938,1962,1938,1962
"Ponderosa pine (OR)","Ridgetop","Large","A0B0498","AB","Ashland","MPR143364",1433,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",80,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,1,589,834,245,1209,31.496062992126,6.2691697965796,5.41053150224543,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6943913,42.14532417,0.0330771475824497,0.0523888888888889,-145.32352174822,-72.66176087411,-30.157355526388,-98.9691131257627,-49.4845565628814,-20.5379466087808,1938,1962,1938,1962
"Ponderosa pine (OR)","Ridgetop","Large","A0C0350","AC","Ashland","AC044601",446,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",76.41,"0","CUT STUMP",2,NA,NA,NA,NA,NA,1984,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,30.0826771653543,5.82514007175563,4.9358318422711,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7086668,42.12356069,0.0330771475824497,0.0523888888888889,NA,NA,NA,NA,NA,NA,NA,NA,1984,1984
"Ponderosa pine (OR)","Ridgetop","Large","A0C0331","AC","Ashland","AC042701",427,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",66.95,"0","CUT STUMP",2,NA,NA,NA,NA,NA,1984,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,26.3582677165354,4.71484026272527,3.78931857481929,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7086114,42.12364625,0.0330771475824497,0.0523888888888889,NA,NA,NA,NA,NA,NA,NA,NA,1984,1984
"Ponderosa pine (OR)","Ridgetop","Large","V0A0209","VA","Evans Creek","MEV1221",122,1,0,NA,"Conifer","V","stem","3",NA,"NO","PIPO",55,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266381.625,"Ridge Top",NA,2012,1,530,692,163,950,21.6535433070866,3.44228129222712,2.55732153035819,102,330,269,"Douglas-fir - Dry,Warm,Ridge Top",-122.9730509,42.64584496,0.0330771475824497,0.0523888888888889,-60.1228652114924,-30.0614326057462,-12.4766218134284,-44.6713956706733,-22.3356978353367,-9.27015217422601,1982,1990,1982,1990
"Ponderosa pine (OR)","Ridgetop","Large","A0C0240","AC","Ashland","AC033601",336,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",52.77,"0","CUT STUMP",2,NA,NA,NA,NA,NA,1961,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,20.7755905511811,3.22170227735221,2.35415007014049,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7083907,42.12370407,0.0330771475824497,0.0523888888888889,NA,NA,NA,NA,NA,NA,NA,NA,1961,1961
"Ponderosa pine (OR)","Ridgetop","Large","A250014","A25","Ashland","AW23_005_01",5,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PIPO",120,"0","CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1391317.375,"Ridge Top",NA,2011,1,569,779,209,1260,47.244094488189,11.9937791357112,12.1736958800522,138,236,178,"White fir - Intermediate,Warm,Ridge Top",-122.73223942,42.14182603,0.0330771475824497,0.0523888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2002,2002,2002,2002
"Ponderosa pine (OR)","Ridgetop","Large","V0A0944","VA","Evans Creek","MEV8791",879,1,0,NA,"Conifer","V","stem","3",NA,"NO","PIPO",100,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266381.625,"Ridge Top",NA,2012,1,530,692,163,950,39.3700787401575,8.95913443551893,8.45395547225848,102,330,269,"Douglas-fir - Dry,Warm,Ridge Top",-122.9742966,42.64646481,0.0330771475824497,0.0523888888888889,-60.1228652114924,-30.0614326057462,-12.4766218134284,-44.6713956706733,-22.3356978353367,-9.27015217422601,1982,1990,1982,1990
"Ponderosa pine (OR)","Ridgetop","Large","A0B1505","AB","Ashland","MPR82960",829,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",94,"0","CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,1,589,834,245,1209,37.007874015748,8.11466544351271,7.46991505528759,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6939992,42.1439904,0.0330771475824497,0.0523888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2002,2002,2002,2002
"Ponderosa pine (OR)","Ridgetop","Large","A0C0335","AC","Ashland","AC043101",431,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",62.23,"0","CUT STUMP",2,NA,NA,NA,NA,NA,1984,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,24.5,4.19436030864113,3.27385588596749,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7088113,42.12373572,0.0330771475824497,0.0523888888888889,NA,NA,NA,NA,NA,NA,NA,NA,1984,1984
"Ponderosa pine (OR)","Ridgetop","Large","A270040","A27","Ashland","AW02_037_01",37,1,0,NA,"Conifer","A","density","0.1",NA,"NO","PIPO",67,"0","CUT STUMP",2,NA,NA,NA,NA,NA,1990,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1434681.875,"Ridge Top",NA,2011,1,540,705,165,1118,26.3779527559055,4.72047538924612,3.79498061149683,210,318,219,"Douglas-fir - Dry,Warm,Ridge Top",-122.72657351,42.13984252,0.0330771475824497,0.0523888888888889,NA,NA,NA,NA,NA,NA,NA,NA,1990,1990
"Ponderosa pine (OR)","Ridgetop","Large","A0B0992","AB","Ashland","MPR36864",368,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",110,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,1,589,834,245,1209,43.3070866141732,10.4350455624349,10.2292861214328,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6944812,42.14503002,0.0330771475824497,0.0523888888888889,-145.32352174822,-72.66176087411,-30.157355526388,-98.9691131257627,-49.4845565628814,-20.5379466087808,1938,1962,1938,1962
"Ponderosa pine (OR)","Ridgetop","Large","A0C0765","AC","Ashland","AC086201",862,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",90,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,35.4330708661417,7.56927124574428,6.84770393252937,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7098624,42.1239571,0.0330771475824497,0.0523888888888889,-102.723193479856,-51.3615967399281,-21.3169886699082,-71.820254398218,-35.910127199109,-14.9040493915034,1960,1975,1960,1975
"Ponderosa pine (OR)","Ridgetop","Large","A0B0332","AB","Ashland","MPR129617",1296,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",60,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,1,589,834,245,1209,23.6220472440945,3.95647161240847,3.04342397001305,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6948546,42.1447383,0.0330771475824497,0.0523888888888889,-102.723193479856,-51.3615967399281,-21.3169886699082,-71.820254398218,-35.910127199109,-14.9040493915034,1960,1975,1960,1975
"Ponderosa pine (OR)","Ridgetop","Large","A0C0433","AC","Ashland","AC052901",529,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",78.3,"0","BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,30.8267716535433,6.05738074503361,5.18302710653148,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7092634,42.12334311,0.0330771475824497,0.0523888888888889,-60.1228652114924,-30.0614326057462,-12.4766218134284,-44.6713956706733,-22.3356978353367,-9.27015217422601,1981,1989,1981,1989
"Ponderosa pine (OR)","Ridgetop","Large","A0C0500","AC","Ashland","AC059601",596,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",71.68,"0","CUT STUMP",2,NA,NA,NA,NA,NA,1984,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,28.2204724409449,5.25899609161935,4.34366125850666,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7089553,42.12357969,0.0330771475824497,0.0523888888888889,NA,NA,NA,NA,NA,NA,NA,NA,1984,1984
"Ponderosa pine (OR)","Ridgetop","Medium","V0A0238","VA","Evans Creek","MEV1501",150,1,0,NA,"Conifer","V","stem","3",NA,"NO","PIPO",45,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266381.625,"Ridge Top",NA,2012,1,530,692,163,950,17.7165354330709,2.49692832188634,1.71192598313234,102,330,269,"Douglas-fir - Dry,Warm,Ridge Top",-122.9731908,42.64606246,0.0330771475824497,0.125277777777778,-145.32352174822,-72.66176087411,-30.157355526388,-52.758374831567,-26.3791874157835,-10.9483519780547,1939,1986,1939,1986
"Ponderosa pine (OR)","Ridgetop","Medium","V090075","V09","Evans Creek","EV09_075_01",75,1,0,NA,"Conifer","V","density","0.1",NA,"NO","PIPO",40.5,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1356551.25,"Ridge Top",NA,2012,1,528,678,150,878,15.9448818897638,2.10957072757041,1.3866600463372,267,316,210,"Douglas-fir - Dry,Warm,Ridge Top",-122.97233373,42.64423644,0.0330771475824497,0.125277777777778,-102.723193479856,-51.3615967399281,-21.3169886699082,-41.0130955354209,-20.5065477677104,-8.51098630435269,1961,1991,1961,1991
"Ponderosa pine (OR)","Ridgetop","Medium","A0C0494","AC","Ashland","AC059001",590,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",35,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,13.7795275590551,1.67022478629745,1.03560954535166,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7091352,42.12353698,0.0330771475824497,0.125277777777778,-102.723193479856,-51.3615967399281,-21.3169886699082,-41.0130955354209,-20.5065477677104,-8.51098630435269,1960,1990,1960,1990
"Ponderosa pine (OR)","Ridgetop","Medium","A0C0436","AC","Ashland","AC053201",532,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",25,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,9.84251968503937,0.974922441185839,0.528372217016155,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7091924,42.12324238,0.0330771475824497,0.125277777777778,-145.32352174822,-72.66176087411,-30.157355526388,-52.758374831567,-26.3791874157835,-10.9483519780547,1938,1985,1938,1985
"Ponderosa pine (OR)","Ridgetop","Medium","A0C0497","AC","Ashland","AC059301",593,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",43.3,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,17.0472440944882,2.34772209685594,1.58502365753827,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7090915,42.12355593,0.0330771475824497,0.125277777777778,-102.723193479856,-51.3615967399281,-21.3169886699082,-41.0130955354209,-20.5065477677104,-8.51098630435269,1960,1990,1960,1990
"Ponderosa pine (OR)","Ridgetop","Medium","S100068","S10","Star Gulch","ST10_049_01",49,1,0,NA,"Conifer","S","density","0.1",NA,"NO","PIPO",50,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",NA,2011,1,533,732,199,1060,19.6850393700787,2.95541219033627,2.11348886806462,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,0.0330771475824497,0.125277777777778,-102.723193479856,-51.3615967399281,-21.3169886699082,-41.0130955354209,-20.5065477677104,-8.51098630435269,1960,1990,1960,1990
"Ponderosa pine (OR)","Ridgetop","Medium","V0A0233","VA","Evans Creek","MEV1451",145,1,0,NA,"Conifer","V","stem","3",NA,"NO","PIPO",40,"0","DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266381.625,"Ridge Top",NA,2012,1,530,692,163,950,15.748031496063,2.06805478514132,1.35263287556136,102,330,269,"Douglas-fir - Dry,Warm,Ridge Top",-122.9731184,42.64594173,0.0330771475824497,0.125277777777778,-145.32352174822,-72.66176087411,-30.157355526388,-52.758374831567,-26.3791874157835,-10.9483519780547,1939,1986,1939,1986
"Ponderosa pine (OR)","Ridgetop","Medium","V0A0846","VA","Evans Creek","MEV7711",771,1,0,NA,"Conifer","V","stem","3",NA,"NO","PIPO",35,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266381.625,"Ridge Top",NA,2012,1,530,692,163,950,13.7795275590551,1.67022478629745,1.03560954535166,102,330,269,"Douglas-fir - Dry,Warm,Ridge Top",-122.9736851,42.64636297,0.0330771475824497,0.125277777777778,-102.723193479856,-51.3615967399281,-21.3169886699082,-41.0130955354209,-20.5065477677104,-8.51098630435269,1961,1991,1961,1991
"Ponderosa pine (OR)","Ridgetop","Medium","A0C0493","AC","Ashland","AC058901",589,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",30,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,11.8110236220472,1.30514889783034,0.760855992503263,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7091714,42.12354212,0.0330771475824497,0.125277777777778,-102.723193479856,-51.3615967399281,-21.3169886699082,-41.0130955354209,-20.5065477677104,-8.51098630435269,1960,1990,1960,1990
"Ponderosa pine (OR)","Ridgetop","Medium","A0C0900","AC","Ashland","AC09801",98,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",41.1,"0","RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-PIPO/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1344412.5,"Ridge Top",NA,2011,1,584,812,227,1418,16.1811023622047,2.15979717314286,1.42805061232937,88,233,178,"Douglas-fir - Dry,Warm,Ridge Top",-122.7095261,42.12243557,0.0330771475824497,0.125277777777778,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011
"Ponderosa pine (OR)","Ridgetop","Medium","A0B0187","AB","Ashland","MPR117064",1170,1,0,NA,"Conifer","A","stem","3",NA,"NO","PIPO",35,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-ABCO/SYMO","White fir - Intermediate","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1273804.375,"Ridge Top",NA,2011,1,589,834,245,1209,13.7795275590551,1.67022478629745,1.03560954535166,175,284,190,"White fir - Intermediate,Warm,Ridge Top",-122.6948419,42.14431028,0.0330771475824497,0.125277777777778,-102.723193479856,-51.3615967399281,-21.3169886699082,-41.0130955354209,-20.5065477677104,-8.51098630435269,1960,1990,1960,1990
"Ponderosa pine (OR)","Ridgetop","Medium","V0A0304","VA","Evans Creek","MEV2141",214,1,0,NA,"Conifer","V","stem","3",NA,"NO","PIPO",45,"0","BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266381.625,"Ridge Top",NA,2012,1,530,692,163,950,17.7165354330709,2.49692832188634,1.71192598313234,102,330,269,"Douglas-fir - Dry,Warm,Ridge Top",-122.9728935,42.64631746,0.0330771475824497,0.125277777777778,-102.723193479856,-51.3615967399281,-21.3169886699082,-41.0130955354209,-20.5065477677104,-8.51098630435269,1961,1991,1961,1991
