"rodne_uid","snag_spcd_group","snag_slope","snag_dbh","rodne_pid","site_name","uid","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","metlen_age","harvest_date","pvt","insol","tpi","year_sampled","true_age","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","rodne_age_low_pi","rodne_age_mode","rodne_age_stdev","rodne_age_upp_pi","model_pith","model_age","radius_cm"
"V090077","Ponderosa pine (OR)","Ridgetop","Small","V09","Evans Creek","EV09_077_01","V","density","0.1",NA,"NO","PIPO",13.8,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"1",528,678,150,878,5.43307086614173,0.376766769703107,0.16099712801369,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.263722222222222,-145.32352174822,-72.66176087411,-30.157355526388,-35.2908708797577,-17.6454354398788,-7.3235173986536,1939,1994,1939,1994,54.278165369231,27.1660546866257,85.0784514939694,160.143303585093,1967,27,6.9
"V090080","Douglas-fir (east OR)","Ridgetop","Medium","V09","Evans Creek","EV09_081_01","V","density","0.1",NA,"NO","PSME",58.5,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"4",528,678,150,878,23.0314960629921,3.799403680908,2.89315491149366,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,80.2256213635468,39.6484375029443,212.138444899879,233.561653366508,1968,40,29.25
"V090085","Western white pine","Ridgetop","Large","V09","Evans Creek","EV09_086_01","V","density","0.1",NA,"NO","PILA",82,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"2",528,678,150,878,32.2834645669291,6.52181112441811,5.6844396595466,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.032406982787612,0.0223888888888889,-60.9896434072993,-30.4948217036496,-12.656494540837,-80.131981046835,-40.0659905234175,-16.6288885129691,1982,1972,1982,1972,93.4825385047162,46.0164259289108,210.92035675724,272.150796796121,1926,46,41
"V090086","Western white pine","Ridgetop","Large","V09","Evans Creek","EV09_087_01","V","density","0.1",NA,"NO","PILA",53,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"2",528,678,150,878,20.8661417322835,3.2441986913235,2.37471609215741,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.032406982787612,0.0223888888888889,-104.45674987147,-52.228374935735,-21.6767341247253,-142.741425150541,-71.3707125752707,-29.6215220689895,1960,1941,1960,1941,77.2980570148334,38.8985196126865,113.217235051816,228.605295916303,1902,39,26.5
"V090087","Western white pine","Ridgetop","Small","V09","Evans Creek","EV09_088_01","V","density","0.1",NA,"NO","PILA",16,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"2",528,678,150,878,6.2992125984252,0.477373191029495,0.216421260089817,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.032406982787612,0.0636111111111111,-60.9896434072993,-30.4948217036496,-12.656494540837,-40.0018339967101,-20.0009169983551,-8.30113057428101,1982,1992,1982,1992,46.9310306185535,23.7446577359434,110.929208716116,139.123317364627,1968,24,8
"V090091","Douglas-fir (east OR)","Ridgetop","Small","V09","Evans Creek","EV09_092_01","V","density","0.1",NA,"NO","PSME",15,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"4",528,678,150,878,5.90551181102362,0.430538573855914,0.190213998125816,267,316,210,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.142111111111111,-151.359249848681,-75.6796249243407,-31.4098822749592,-48.8209498554038,-24.4104749277019,-10.1312624702023,1936,1988,1936,1988,45.7709658971267,22.5264960900334,78.8219174324932,132.881772803348,1965,23,7.5
"V0A0134","Ponderosa pine (OR)","Ridgetop","Medium","VA","Evans Creek","MEV1001","V","stem","3",NA,"NO","PIPO",50,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"1",530,692,163,950,19.6850393700787,2.95541219033627,2.11348886806462,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.125277777777778,-145.32352174822,-72.66176087411,-30.157355526388,-52.758374831567,-26.3791874157835,-10.9483519780547,1939,1986,1939,1986,88.66279128974,40.5936089353901,98.04510989124,247.50142064807,1945,41,25
"V0A0136","Western redcedar","Ridgetop","Medium","VA","Evans Creek","MEV10021","V","stem","3",NA,"NO","CHCH",30,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"7",530,692,163,950,11.8110236220472,1.30514889783034,0.760855992503263,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0363667850030306,0.0187777777777778,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,57.6839369519605,26.7692806095269,88.629512356395,162.375869637048,1981,27,15
"V0A0137","Grand/white fir","Ridgetop","Medium","VA","Evans Creek","MEV10031","V","stem","3",NA,"NO","ABCO",40,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"5",530,692,163,950,15.748031496063,2.06805478514132,1.35263287556136,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0420079815164881,0.0673333333333333,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,66.2721985613906,30.5098063486743,171.865261723874,184.706234980441,1972,31,20
"V0A0138","Grand/white fir","Ridgetop","Medium","VA","Evans Creek","MEV10041","V","stem","3",NA,"NO","ABCO",30,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"5",530,692,163,950,11.8110236220472,1.30514889783034,0.760855992503263,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0420079815164881,0.0673333333333333,-51.2116677357389,-25.6058338678695,-10.6273812554701,-38.7966868094334,-19.3983434047167,-8.05103993684586,1986,1993,1986,1993,59.2502309782618,27.0219781038555,104.284287546733,164.486408424329,1966,27,15
"V0A0141","Pacific madrone","Ridgetop","Medium","VA","Evans Creek","MEV10071","V","stem","3",NA,"NO","ARME",33,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"6",530,692,163,950,12.992125984252,1.52015669735092,0.920635750928948,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.140333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,59.2627051183474,27.8187675751904,82.3868066678911,168.003058951005,1980,28,16.5
"V0A0143","Pacific madrone","Ridgetop","Small","VA","Evans Creek","MEV10092","V","stem","3",NA,"NO","ARME",19.2,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"6",530,692,163,950,7.55905511811024,0.639069394451587,0.311646614529337,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.143888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,47.4748517160692,22.1045342103383,76.4135413970535,133.775667771723,1981,22,9.6
"V0A0151","Douglas-fir (east OR)","Ridgetop","Medium","VA","Evans Creek","MEV10161","V","stem","3",NA,"NO","PSME",70,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"4",530,692,163,950,27.5590551181102,5.06317475677468,4.14243818140665,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-106.747012213497,-53.3735061067486,-22.152006502289,-65.2770132496103,-32.6385066248052,-13.5462041697551,1959,1979,1959,1979,82.2542268737855,37.4235352121986,57.1990850851817,226.589538216066,1942,37,35
"V0A0153","Douglas-fir (east OR)","Ridgetop","Medium","VA","Evans Creek","MEV10181","V","stem","3",NA,"NO","PSME",75,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"4",530,692,163,950,29.5275590551181,5.65410767550452,4.75534995314539,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-151.359249848681,-75.6796249243407,-31.4098822749592,-89.1542514028512,-44.5771257014256,-18.5011787761584,1936,1967,1936,1967,84.6211758569005,38.621871840825,100.205993442564,234.967818612777,1928,39,37.5
"V0A0154","Western redcedar","Ridgetop","Medium","VA","Evans Creek","MEV10191","V","stem","3",NA,"NO","CHCH",29.4,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"7",530,692,163,950,11.5748031496063,1.26363539464746,0.730726095200134,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0363667850030306,0.0187777777777778,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,57.2241119163733,26.4720406077856,78.6418549457058,159.989766247854,1982,26,14.7
"V0A0155","Douglas-fir (east OR)","Ridgetop","Medium","VA","Evans Creek","MEV10201","V","stem","3",NA,"NO","PSME",27,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"4",530,692,163,950,10.6299212598425,1.10267639076786,0.616293353927643,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-151.359249848681,-75.6796249243407,-31.4098822749592,-89.1542514028512,-44.5771257014256,-18.5011787761584,1936,1967,1936,1967,55.3293090068148,25.1723938102598,84.9796254596555,152.079815395416,1942,25,13.5
"V0A0157","Pacific madrone","Ridgetop","Medium","VA","Evans Creek","MEV10211","V","stem","3",NA,"NO","ARME",27.4,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"6",530,692,163,950,10.7874015748031,1.12892984366285,0.634689161035277,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.140333333333333,-46.0852578110958,-23.0426289055479,-9.56355507776901,-28.0790998753917,-14.0395499376959,-5.82693969714173,1989,1998,1989,1998,54.7960890041885,25.689098415322,76.3360612637591,154.699392745283,1972,26,13.7
"V0A0165","Western redcedar","Ridgetop","Medium","VA","Evans Creek","MEV10311","V","stem","3",NA,"NO","CHCH",28.3,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"7",530,692,163,950,11.1417322834646,1.18884257646721,0.677068839817709,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0363667850030306,0.0187777777777778,NA,NA,NA,NA,NA,NA,NA,NA,2012,2012,55.9512410274886,26.1308972714034,102.188072590705,157.223351896058,1986,26,14.15
"V0A0169","Pacific madrone","Ridgetop","Medium","VA","Evans Creek","MEV10351","V","stem","3",NA,"NO","ARME",30,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"6",530,692,163,950,11.8110236220472,1.30514889783034,0.760855992503263,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.140333333333333,-46.0852578110958,-23.0426289055479,-9.56355507776901,-28.0790998753917,-14.0395499376959,-5.82693969714173,1989,1998,1989,1998,58.0428598444719,26.6851048367339,105.064935980044,161.157873307619,1971,27,15
"V0A0170","Douglas-fir (east OR)","Ridgetop","Medium","VA","Evans Creek","MEV10361","V","stem","3",NA,"NO","PSME",38.4,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"4",530,692,163,950,15.1181102362205,1.93729613664008,1.24658645811735,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,NA,NA,NA,NA,NA,NA,NA,NA,2012,2012,63.5148674062276,29.4398475832877,91.4963155690554,178.086978616632,1983,29,19.2
"V0A0171","Douglas-fir (east OR)","Ridgetop","Medium","VA","Evans Creek","MEV10371","V","stem","3",NA,"NO","PSME",70,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"4",530,692,163,950,27.5590551181102,5.06317475677468,4.14243818140665,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,82.6791501361446,37.4778253855214,118.839423388443,228.668857711538,1966,37,35
"V0A0172","Douglas-fir (east OR)","Ridgetop","Medium","VA","Evans Creek","MEV10381","V","stem","3",NA,"NO","PSME",60,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"4",530,692,163,950,23.6220472440945,3.95647161240847,3.04342397001305,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-62.1347745783129,-31.0673872891564,-12.8941307296188,-41.3997750963695,-20.6998875481847,-8.59122956335187,1981,1991,1981,1991,77.7767064776327,35.005629115748,103.850767356684,214.400220535375,1956,35,30
"V0A0176","Misc hardwoods","Ridgetop","Medium","VA","Evans Creek","MEV10422","V","stem","3",NA,"NO","QUKE",21.9,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"3",530,692,163,950,8.62204724409449,0.788817682073436,0.405460158404989,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0716364450414148,0.110166666666667,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,77.0798383059308,35.9513675790982,153.077127731831,217.264051419967,1967,36,10.95
"V0A0179","Douglas-fir (east OR)","Ridgetop","Large","VA","Evans Creek","MEV10451","V","stem","3",NA,"NO","PSME",110,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"4",530,692,163,950,43.3070866141732,10.4350455624349,10.2292861214328,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0336666666666667,-151.359249848681,-75.6796249243407,-31.4098822749592,-143.121683521837,-71.5608417609187,-29.7004328107407,1936,1940,1936,1940,98.5484616957433,45.5728470353038,136.488030891543,277.569037629033,1894,46,55
"V0A0183","Misc hardwoods","Ridgetop","Medium","VA","Evans Creek","MEV10502","V","stem","3",NA,"NO","QUKE",30,"0","RECENT DEAD","3",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"3",530,692,163,950,11.8110236220472,1.30514889783034,0.760855992503263,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0716364450414148,0.110166666666667,NA,NA,NA,NA,NA,NA,NA,NA,2012,2012,88.407323760741,41.3530226673853,129.530559953559,247.948750685571,1971,41,15
"V0A0185","Pacific madrone","Ridgetop","Medium","VA","Evans Creek","MEV10511","V","stem","3",NA,"NO","ARME",25,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"6",530,692,163,950,9.84251968503937,0.974922441185839,0.528372217016155,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0497322111706197,0.140333333333333,-46.0852578110958,-23.0426289055479,-9.56355507776901,-28.0790998753917,-14.0395499376959,-5.82693969714173,1989,1998,1989,1998,53.0289755751391,24.8105113907137,65.2009048260106,148.610643179864,1973,25,12.5
"V0A0187","Misc hardwoods","Ridgetop","Medium","VA","Evans Creek","MEV10531","V","stem","3",NA,"NO","QUKE",45,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"3",530,692,163,950,17.7165354330709,2.49692832188634,1.71192598313234,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0716364450414148,0.110166666666667,-37.5594948281219,-18.779747414061,-7.7942994038202,-30.7872227690372,-15.3936113845186,-6.38892597390095,1993,1997,1993,1997,103.83521704142,48.3489755540436,168.20258384414,292.410755545041,1949,48,22.5
"V0A0191","Grand/white fir","Ridgetop","Medium","VA","Evans Creek","MEV10571","V","stem","3",NA,"NO","ABCO",25,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"5",530,692,163,950,9.84251968503937,0.974922441185839,0.528372217016155,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0420079815164881,0.0673333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,54.5211328936145,25.0770236961077,58.5653367238771,152.719997430519,1983,25,12.5
"V0A0194","Western redcedar","Ridgetop","Medium","VA","Evans Creek","MEV1071","V","stem","3",NA,"NO","CADE",33.2,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"7",530,692,163,950,13.0708661417323,1.53492439082845,0.931828787974219,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0363667850030306,0.0187777777777778,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,59.859477763323,27.8065626765309,73.1355059089589,168.188714896113,1980,28,16.6
"V0A0195","Douglas-fir (east OR)","Ridgetop","Large","VA","Evans Creek","MEV1081","V","stem","3",NA,"NO","PSME",80,"0","CLEAN SNAG","5",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"4",530,692,163,950,31.496062992126,6.2691697965796,5.41053150224543,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0336666666666667,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,87.0322730870509,39.1706134960406,219.230687823093,239.618179106626,1964,39,40
"V0A0198","Douglas-fir (east OR)","Ridgetop","Medium","VA","Evans Creek","MEV1101","V","stem","3",NA,"NO","PSME",75,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"4",530,692,163,950,29.5275590551181,5.65410767550452,4.75534995314539,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.031562153163152,0.0597777777777778,-62.1347745783129,-31.0673872891564,-12.8941307296188,-41.3997750963695,-20.6998875481847,-8.59122956335187,1981,1991,1981,1991,83.923090622085,38.5091163800084,135.723920174742,233.400966408144,1952,39,37.5
"V0A0201","Misc hardwoods","Ridgetop","Medium","VA","Evans Creek","MEV1131","V","stem","3",NA,"NO","QUKE",32,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"3",530,692,163,950,12.5984251968504,1.44712490810268,0.865685040359268,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0716364450414148,0.110166666666667,-77.6334105981085,-38.8167052990543,-16.1103882975633,-57.3165944208545,-28.6582972104272,-11.8942680078056,1973,1983,1973,1983,90.7581016146874,42.1128120824169,138.395092197197,253.505059451614,1941,42,16
"V0A0203","Misc hardwoods","Ridgetop","Medium","VA","Evans Creek","MEV1172","V","stem","3",NA,"NO","QUKE",26.4,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"3",530,692,163,950,10.3937007874016,1.06373227477399,0.589206880594527,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0716364450414148,0.110166666666667,-57.5964527131152,-28.7982263565576,-11.9523438506918,-44.0519085949459,-22.0259542974729,-9.14159699085327,1983,1990,1983,1990,83.6057038293108,38.7465286163953,166.51144760711,235.080189916138,1951,39,13.2
"V0A0207","Misc hardwoods","Ridgetop","Medium","VA","Evans Creek","MEV121","V","stem","3",NA,"NO","QUKE",32,"0","OLDER DEAD","4",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"3",530,692,163,950,12.5984251968504,1.44712490810268,0.865685040359268,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0716364450414148,0.110166666666667,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,90.358579752665,42.0596687620433,204.809468269225,254.321207387953,1966,42,16
"V0A0209","Ponderosa pine (OR)","Ridgetop","Large","VA","Evans Creek","MEV1221","V","stem","3",NA,"NO","PIPO",55,"0","BROKEN TOPPED SNAG","6",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"1",530,692,163,950,21.6535433070866,3.44228129222712,2.55732153035819,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.0523888888888889,-60.1228652114924,-30.0614326057462,-12.4766218134284,-44.6713956706733,-22.3356978353367,-9.27015217422601,1982,1990,1982,1990,92.5944190477259,41.8344874258238,174.327684567292,255.043722503007,1948,42,27.5
"V0A0210","Ponderosa pine (OR)","Ridgetop","Medium","VA","Evans Creek","MEV1231","V","stem","3",NA,"NO","PIPO",45,"0","DOWN DEAD","8",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"1",530,692,163,950,17.7165354330709,2.49692832188634,1.71192598313234,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.125277777777778,-145.32352174822,-72.66176087411,-30.157355526388,-52.758374831567,-26.3791874157835,-10.9483519780547,1939,1986,1939,1986,84.5003297065338,39.2317114529094,134.098655685219,236.56636312753,1947,39,22.5
"V0A0214","Ponderosa pine (OR)","Ridgetop","Medium","VA","Evans Creek","MEV1271","V","stem","3",NA,"NO","PIPO",45,"0","BROKEN BUTT SNAG","7",NA,NA,NA,NA,NA,"Douglas-fir - Moist","Warm","Ridge Top",2012,NA,"1",530,692,163,950,17.7165354330709,2.49692832188634,1.71192598313234,102,330,269,"Douglas-fir - Moist,Warm,Ridge Top",0.0330771475824497,0.125277777777778,-102.723193479856,-51.3615967399281,-21.3169886699082,-41.0130955354209,-20.5065477677104,-8.51098630435269,1961,1991,1961,1991,84.9975444132751,39.1582264963524,125.661312666717,236.922571957642,1952,39,22.5
