"rodne_nid","rodne_pid","trid","rodne_uid","site_name","uid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year","multi_add","ci_age_lower","predicted_age","ci_age_upper","pred_pith","diam_cm_1911","diam_cm_1850","live_in_1911","age_in_1911","live_in_1850","age_in_1850","ci_diam_lower","predicted_diam","ci_diam_upper"
852,"T07",46,"T070086_new","Taylor Ridge","TY07_046_02_new","2_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","ARME",13.5215693186704,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,6,471,625,154,319,2.72291062992126,0.124753695634861,0.0404384186406637,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2005,2005,2005,2005,1890,"No",73,115,120,1775,NA,NA,"No",136,"Yes",75,0,0,0
853,"T07",49,"T070089_new","Taylor Ridge","TY07_049_02_new","2_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","QUCH",36.0149647593779,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,3,471,625,154,319,6.06299212598425,0.449054659141245,0.200494007980082,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1892,"No",110,111,120,1781,NA,NA,"No",130,"Yes",69,0,0,0
854,"T07",51,"T070094_new","Taylor Ridge","TY07_051_02_new","2_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","QUCH",59.4506211471374,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2007,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,3,471,625,154,319,4.15059566929134,0.24489317722314,0.0939611333305453,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2007,2007,1892,"No",73,111,113,1781,NA,NA,"No",130,"Yes",69,0,0,0
855,"T07",52,"T070103_new","Taylor Ridge","TY07_052_08_new","8_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","QUCH",61.3105188222812,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2007,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,3,471,625,154,319,2.95275590551181,0.14202476352394,0.0475534995314539,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2007,2007,1892,"No",73,111,113,1781,NA,NA,"No",130,"Yes",69,0,0,0
856,"T07",73,"T070128_new","Taylor Ridge","TY07_073_02_new","2_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","LIDE",21.8154749289806,0,"DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,3,471,625,154,319,0.984251968503937,0.024488944517889,0.00528372217016155,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,-77.6334105981085,-38.8167052990543,-16.1103882975633,-37.9063522548189,-18.9531761274095,-7.86627882331151,1975,1995,1975,1995,1880,"No",73,110,120,1770,NA,NA,"No",141,"Yes",80,0,0,0
857,"T07",75,"T070133_002_new","Taylor Ridge","TY07_075_03_002_new","3_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","LIDE",11.6179764079773,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2007,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,3,471,625,154,319,0.984251968503937,0.024488944517889,0.00528372217016155,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2007,2007,1892,"No",73,115,120,1777,NA,NA,"No",134,"Yes",73,0,0,0
858,"T07",76,"T070134_new","Taylor Ridge","TY07_076_01_new","1_new",1,44,"Hardwood","T","density",0.1,NA,"NO","ARME",17.1393486050285,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,6,471,625,154,319,6.06299212598425,0.449054659141245,0.200494007980082,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895,"No",73,110,120,1785,NA,NA,"No",126,"Yes",65,0,0,0
859,"T07",78,"T070142_new","Taylor Ridge","TY07_078_01_new","1_new",1,44,"Hardwood","T","density",0.1,NA,"NO","ARME",15.8054685857426,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,6,471,625,154,319,5.59055118110236,0.39439137109016,0.17046555814262,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1875,"No",73,111,120,1764,NA,NA,"No",147,"Yes",86,0,0,0
860,"T07",80,"T070147_new","Taylor Ridge","TY07_080_01_new","1_new",1,62,"Hardwood","T","density",0.1,NA,"NO","ARME",20.817518049065,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,6,471,625,154,319,7.75590551181102,0.665904600463741,0.328089557922879,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895,"No",73,110,120,1785,NA,NA,"No",126,"Yes",65,0,0,0
861,"T07",88,"T070160_new","Taylor Ridge","TY07_088_01_new","1_new",1,59,"Hardwood","T","density",0.1,NA,"NO","ARME",10.4351847805453,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,6,471,625,154,319,10.6299212598425,1.10267639076786,0.616293353927643,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895,NA,73,115,120,1780,NA,NA,"No",131,"Yes",70,0,0,0
862,"T07",88,"T070161_new","Taylor Ridge","TY07_088_02_new","2_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","ARME",10.4351847805453,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,6,471,625,154,319,3.07983188976378,0.151929888261078,0.0517346377310399,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1895,NA,73,115,120,1780,NA,NA,"No",131,"Yes",70,0,0,0
863,"T07",88,"T070162_001_new","Taylor Ridge","TY07_088_03_001_new","3_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","ARME",10.4351847805453,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,6,471,625,154,319,0.984251968503937,0.024488944517889,0.00528372217016155,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1895,NA,73,115,120,1780,NA,NA,"No",131,"Yes",70,0,0,0
864,"T07",88,"T070162_002_new","Taylor Ridge","TY07_088_03_002_new","3_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","ARME",10.4351847805453,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,6,471,625,154,319,0.984251968503937,0.024488944517889,0.00528372217016155,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2010,2010,2010,2010,1895,NA,73,115,120,1780,NA,NA,"No",131,"Yes",70,0,0,0
865,"T07",89,"T070165_new","Taylor Ridge","TY07_089_03_new","3_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","LIDE",19.1686624050398,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2007,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,3,471,625,154,319,2.95275590551181,0.14202476352394,0.0475534995314539,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2007,2007,1892,"No",73,110,120,1782,NA,NA,"No",129,"Yes",68,0,0,0
866,"T07",91,"T070171_new","Taylor Ridge","TY07_091_03_new","3_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","QUCH",31.5459760473749,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2007,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,3,471,625,154,319,2.95275590551181,0.14202476352394,0.0475534995314539,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2007,2007,1892,"No",73,110,120,1782,NA,NA,"No",129,"Yes",68,0,0,0
867,"T07",104,"T070187_new","Taylor Ridge","TY07_104_01_new","1_new",1,40,"Hardwood","T","density",0.1,NA,"NO","LIDE",13.8960261471458,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,3,471,625,154,319,5.82677165354331,0.421390555859686,0.18517544066435,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1892,NA,73,115,120,1777,NA,NA,"No",134,"Yes",73,0,0,0
868,"T07",104,"T070188_new","Taylor Ridge","TY07_104_02_new","2_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","LIDE",13.8960261471458,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2007,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",1016484.188,"Ridge Top",NA,2014,3,471,625,154,319,4.50751692913386,0.279447215420213,0.110815911306506,178,279,187,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60152159,42.56188806,"Misc hardwoods","Ridgetop","Small",0.0716364450414148,0.226333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2007,2007,1892,NA,73,115,120,1777,NA,NA,"No",134,"Yes",73,0,0,0
869,"V01",15,"V010023_new","Evans Creek","EV01_015_02_new","2_new",1,NA,"Hardwood","V","density",0.1,NA,"NO","ARME",12.0909237301802,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1048722.75,"Ridge Top",NA,2012,6,535,708,174,942,3.4251968503937,0.180093010349801,0.0639879889695244,194,335,276,"Douglas-fir - Dry,Cool,Ridge Top",-122.97484428,42.65074664,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1989,1998,1989,1998,1929,"No",55,61,74,1868,NA,NA,"Yes",43,"No",0,4.16469270973809,9.24438655576571,10.0547731729638
870,"V02",25,"V020025_new","Evans Creek","EV02_025_02_new","2_new",1,NA,"Hardwood","V","density",0.1,NA,"NO","ARME",16.1919763855023,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1188335.875,"Ridge Top",NA,2012,6,518,665,147,916,9.44881889763779,0.9132801956714,0.486947835202088,239,218,126,"Douglas-fir - Dry,Warm,Ridge Top",-122.97382432,42.65065078,"Pacific madrone","Ridgetop","Medium",0.0497322111706197,0.140333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,1931,"No",51,108,120,1823,NA,NA,"Yes",88,"Yes",27,21.4586833795809,24.1187458226538,32
871,"V02",55,"V020054_new","Evans Creek","EV02_055_02_new","2_new",1,NA,"Hardwood","V","density",0.1,NA,"NO","ARME",40.2477176681293,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1188335.875,"Ridge Top",NA,2012,6,518,665,147,916,8.62204724409449,0.788817682073436,0.405460158404989,239,218,126,"Douglas-fir - Dry,Warm,Ridge Top",-122.97382432,42.65065078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924,"No",84,108,121,1816,NA,NA,"Yes",95,"Yes",34,17.6677397165605,24.4277747055325,36.7873078499204
872,"V03",66,"V030060_new","Evans Creek","EV03_066_02_new","2_new",1,NA,"Hardwood","V","density",0.1,NA,"NO","ARME",14.6271732487183,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1212809.125,"Mid Slope",NA,2012,6,506,638,132,829,6.49606299212598,0.501464696942232,0.230158937732237,206,294,211,"Douglas-fir - Dry,Warm,Mid Slope",-122.97191981,42.65046553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944,"No",59,81,88,1863,NA,NA,"Yes",48,"No",0,9.91378163169715,11.5505287378246,12.3272667020148
873,"V03",67,"V030062_new","Evans Creek","EV03_067_02_new","2_new",1,NA,"Hardwood","V","density",0.1,NA,"NO","ARME",14.9023384457355,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1212809.125,"Mid Slope",NA,2012,6,506,638,132,829,3.93700787401575,0.225043282266502,0.0845395547225848,206,294,211,"Douglas-fir - Dry,Warm,Mid Slope",-122.97191981,42.65046553,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,1927,"No",59,81,88,1846,NA,NA,"Yes",65,"Yes",4,12.1156591639871,14.5977713691888,16.6726262515128
874,"V05",36,"V050040_new","Evans Creek","EV05_036_01_new","1_new",1,40,"Hardwood","V","density",0.1,NA,"NO","ARME",12.6239627908057,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",NA,2012,6,506,643,137,805,6.10236220472441,0.45372924288435,0.20310628022101,263,381,290,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915,NA,60,98,116,1817,NA,NA,"Yes",94,"Yes",33,8.729353,14.248610412717,32
875,"V05",36,"V050041_new","Evans Creek","EV05_036_02_new","2_new",1,NA,"Hardwood","V","density",0.1,NA,"NO","ARME",12.6239627908057,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",NA,2012,6,506,643,137,805,4.48818897637795,0.27753247938981,0.109867605317471,263,381,290,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915,NA,60,98,116,1817,NA,NA,"Yes",94,"Yes",33,8.729353,14.248610412717,32
876,"V05",62,"V050067_new","Evans Creek","EV05_062_01_new","1_new",1,105,"Hardwood","V","density",0.1,NA,"NO","QUKE",36.2344586429252,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1042004.938,"Mid Slope",NA,2012,3,506,643,137,805,11.3385826771654,1.22262714492546,0.701204882691007,263,381,290,"Douglas-fir - Dry,Cool,Mid Slope",-122.97060404,42.64815804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1911,"No",60,104,116,1807,NA,NA,"Yes",104,"Yes",43,17.6677397165605,25.3286752928279,50
877,"V06",10,"V060005_new","Evans Creek","EV06_010_01_new","1_new",1,70,"Hardwood","V","density",0.1,"V0605","YES","ARME",19.8530562871239,3,"LIVE",1,1918,2009,1915,0.9,100,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1370136.875,"Ridge Top",97,2012,6,541,718,176,988,11.0236220472441,1.1687426792305,0.662790109025065,202,290,210,"Douglas-fir - Dry,Warm,Ridge Top",-122.97434973,42.64637292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917,NA,66,71,102,1846,0,0,"Yes",65,"Yes",4,12.1156591639871,12.9505230539501,16.6726262515128
878,"V06",10,"V060016_new","Evans Creek","EV06_010_02_new","2_new",1,NA,"Hardwood","V","density",0.1,NA,"NO","ARME",19.8530562871239,0,"BROKEN BUTT SNAG",7,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1370136.875,"Ridge Top",NA,2012,6,541,718,176,988,4.64566929133858,0.293276500253789,0.117712875995727,202,290,210,"Douglas-fir - Dry,Warm,Ridge Top",-122.97434973,42.64637292,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-74.647978679063,-37.3239893395315,-15.4908551985894,-38.1467362321087,-19.0733681160544,-7.91616300571204,1975,1993,1975,1993,1917,NA,66,71,102,1846,NA,NA,"Yes",65,"Yes",4,12.1156591639871,12.9505230539501,16.6726262515128
879,"V07",51,"V070061_new","Evans Creek","EV07_051_01_new","1_new",1,92,"Hardwood","V","density",0.1,NA,"NO","ARME",19.2470903976433,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1243669.875,"Ridge Top",NA,2012,6,531,690,160,928,13.1889763779528,1.55717615467975,0.948745152874208,344,382,253,"Douglas-fir - Dry,Warm,Ridge Top",-122.97296217,42.64587116,"Pacific madrone","Ridgetop","Medium",0.0497322111706197,0.140333333333333,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,1920,NA,51,102,120,1818,NA,NA,"Yes",93,"Yes",32,21.4586833795809,23.2435909313765,32
880,"V07",51,"V070062_new","Evans Creek","EV07_051_02_new","2_new",1,NA,"Hardwood","V","density",0.1,NA,"NO","ARME",19.2470903976433,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1243669.875,"Ridge Top",NA,2012,6,531,690,160,928,9.29133858267717,0.889048100005717,0.470851503982908,344,382,253,"Douglas-fir - Dry,Warm,Ridge Top",-122.97296217,42.64587116,"Pacific madrone","Ridgetop","Medium",0.0497322111706197,0.140333333333333,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,1920,NA,51,102,120,1818,NA,NA,"Yes",93,"Yes",32,21.4586833795809,23.2435909313765,32
881,"V08",1,"V080008_new","Evans Creek","EV08_001_02_new","2_new",1,NA,"Hardwood","V","density",0.1,NA,"NO","ARME",22.0596574443554,0,"DOWN DEAD",8,NA,NA,NA,NA,NA,NA,"PSME-ABCO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1407036.25,"Mid Slope",NA,2012,6,538,704,166,949,5.90551181102362,0.430538573855914,0.190213998125816,352,415,267,"Douglas-fir - Dry,Warm,Mid Slope",-122.97476226,42.64525043,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,-103.21069954703,-51.6053497735151,-21.4181553194097,-68.4697684659897,-34.2348842329948,-14.2087607401629,1960,1978,1960,1978,1902,"No",60,86,167,1816,NA,NA,"No",95,"Yes",34,0,0,0
882,"V08",15,"V080018_new","Evans Creek","EV08_015_01_new","1_new",1,80,"Hardwood","V","density",0.1,NA,"NO","ARME",11.3038350466584,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1407036.25,"Mid Slope",NA,2012,6,538,704,166,949,11.8503937007874,1.31211664965614,0.76593681974209,352,415,267,"Douglas-fir - Dry,Warm,Mid Slope",-122.97476226,42.64525043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,"No",55,76,88,1845,NA,NA,"Yes",66,"Yes",5,12.1156591639871,14.5977713691888,16.6726262515128
883,"VA",547,"V0A0058_new","Evans Creek","MEV5471_new","1_new",1,125,"Hardwood","V","stem",3,"VA058","YES","ARME",29.3370131465945,3,"LIVE",1,1892,2006,1891,0.4,114,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266381.625,"Ridge Top",121,2012,6,530,692,163,950,17.2047244094488,2.38251888943324,1.61444342258173,102,330,269,"Douglas-fir - Dry,Warm,Ridge Top",-122.9733551,42.64606313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1895,"No",139,156,167,1739,0,0,"No",172,"Yes",111,0,0,0
884,"VA",1008,"V0A0142_new","Evans Creek","MEV10081_new","1_new",1,110,"Hardwood","V","stem",3,NA,"NO","ARME",14.0466413547442,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266381.625,"Ridge Top",NA,2012,6,530,692,163,950,18.3070866141732,2.63142367681353,1.82795652198909,102,330,269,"Douglas-fir - Dry,Warm,Ridge Top",-122.9741757,42.64696453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1913,NA,60,85,167,1828,NA,NA,"Yes",83,"Yes",22,14.2192334541851,23.044917244992,32
885,"VA",1008,"V0A0143_new","Evans Creek","MEV10092_new","2_new",1,NA,"Hardwood","V","stem",3,NA,"NO","ARME",14.0466413547442,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266381.625,"Ridge Top",NA,2012,6,530,692,163,950,7.55905511811024,0.639069394451587,0.311646614529337,102,330,269,"Douglas-fir - Dry,Warm,Ridge Top",-122.9741729,42.64696752,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2003,2003,2003,2003,1913,NA,60,85,167,1828,NA,NA,"Yes",83,"Yes",22,14.2192334541851,23.044917244992,32
