"rodne_nid","rodne_pid","trid","rodne_uid","site_name","uid","stid","multistem","rcdm","conifer","rodne_site_ab","plot_type","plot_size","rodne_sid","corvallis_core","spcd","diam_cm","capo_num","cond","con_numeric","inner_ring","outer_ring","pith","d2pith_cm","metlen_age","harvest_date","plantassoc","pvt","bps","insol","insol_value","tpi","true_age","year_sampled","spcd_mod","aet","pet","deficit","elevation","diam_in","inddensity","tree_area","tpa","sdi_acre","basal_area_acre","biostrat","x","y","snag_spcd_group","snag_slope","snag_dbh","snagfall_rogers","snagfall_mellen","decay_25_rogers","decay_50_rogers","decay_75_rogers","decay_25_mellen","decay_50_mellen","decay_75_mellen","endyear_rogers","endyear_mellen","deathyear_rogers","deathyear_mellen","end_year","ci_age_lower","predicted_age","ci_age_upper","pred_pith","diam_cm_1911","live_in_1911","age_in_1911","ci_1911_diam_lower","predicted_1911_diam","ci_1911_diam_upper"
282,"S06",93,"S060118_003_new","Star Gulch","ST06_093_05_003_new","5_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",29.6674964789052,0,"RECENT DEAD",3,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1209539,"Mid Slope",NA,2014,6,557,798,242,1105,2.95275590551181,0.14202476352394,0.0475534995314539,247,266,157,"Douglas-fir - Dry,Warm,Mid Slope",-123.11453483,42.14765769,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2014,2014,1961,35,45,71,1916,NA,"No",0,0,0,0
283,"S06",100,"S060127_005_new","Star Gulch","ST06_100_03_005_new","3_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",36.5733609188658,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2011,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1209539,"Mid Slope",NA,2014,6,557,798,242,1105,0.984251968503937,0.024488944517889,0.00528372217016155,247,266,157,"Douglas-fir - Dry,Warm,Mid Slope",-123.11453483,42.14765769,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2011,2011,1958,35,46,71,1912,NA,"No",0,0,0,0
284,"S07",53,"S070062_new","Star Gulch","ST07_053_01_new","1_new",1,30,"Hardwood","S","density",0.1,NA,"NO","ARME",15.6501109542363,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1144357.75,"Ridge Top",NA,2014,6,557,801,244,1101,0.78740157480315,0.0171361812267271,0.00338158218890339,142,135,79,"Douglas-fir - Dry,Warm,Ridge Top",-123.11442373,42.14894847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1959,46,66,77,1893,NA,"Yes",18,2.72039947834443,12.5486410138295,17.6
285,"S07",77,"S070095_new","Star Gulch","ST07_077_04_new","4_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",42.1745643219205,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1144357.75,"Ridge Top",NA,2014,6,557,801,244,1101,3.93700787401575,0.225043282266502,0.0845395547225848,142,135,79,"Douglas-fir - Dry,Warm,Ridge Top",-123.11442373,42.14894847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1938,35,62,75,1876,NA,"Yes",35,13.7766367963361,16.6852691682852,28.3668701174942
286,"S08",50,"S080012_new","Star Gulch","ST08_050_02_new","1_new",1,40,"Hardwood","S","density",0.1,"S0812","YES","ARME",12.5062988919661,3,"LIVE",1,NA,NA,NA,NA,47,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1434627.5,"Ridge Top",NA,2011,6,556,792,236,1164,6.2992125984252,0.477373191029495,0.216421260089817,198,196,131,"Douglas-fir - Dry,Warm,Ridge Top",-123.11292811,42.14544176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,40,47,49,1917,NA,"No",0,0,0,0
287,"S09",3,"S090012_new","Star Gulch","ST09_003_03_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",21.8930906246654,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",NA,2011,6,534,735,201,1108,5.43307086614173,0.376766769703107,0.16099712801369,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,38,90,99,1874,NA,"Yes",37,5.01878933728249,6.66674546158443,10.3102569415665
288,"S09",6,"S090016_new","Star Gulch","ST09_006_02_new","1_new",1,50,"Hardwood","S","density",0.1,NA,"NO","ARME",16.9032412752214,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",NA,2011,6,534,735,201,1108,5.39370078740157,0.372407964855183,0.158672290258819,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1964,38,47,99,1917,NA,"No",0,0,0,0
289,"S09",7,"S090018_new","Star Gulch","ST09_007_02_new","1_new",1,40,"Hardwood","S","density",0.1,NA,"NO","ARME",14.4345589223117,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",NA,2011,6,534,735,201,1108,4.92125984251969,0.321604468383684,0.132093054254039,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1961,38,47,99,1914,NA,"No",0,0,0,0
290,"S09",11,"S090023_new","Star Gulch","ST09_011_04_new","3_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",17.475058543429,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",NA,2011,6,534,735,201,1108,2.95275590551181,0.14202476352394,0.0475534995314539,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2002,2002,2002,2002,1932,38,47,99,1885,NA,"Yes",26,6.23673416238036,6.97253564543235,10.3102569415665
291,"S09",13,"S090025_new","Star Gulch","ST09_013_03_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",18.1607585433882,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",NA,2011,6,534,735,201,1108,7.55905511811024,0.639069394451587,0.311646614529337,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932,38,47,99,1885,NA,"Yes",26,6.23673416238036,6.90986308097905,12.5123341763166
292,"S09",88,"S090112_new","Star Gulch","ST09_088_03_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",24.0274817647615,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",NA,2011,6,534,735,201,1108,2.95275590551181,0.14202476352394,0.0475534995314539,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1988,1997,1988,1997,1945,40,94,99,1851,NA,"Yes",60,12.1156591639871,14.2902639847334,20.1184324978702
293,"S09",92,"S090121_new","Star Gulch","ST09_092_03_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",37.3563912819939,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",NA,2011,6,534,735,201,1108,4.48818897637795,0.27753247938981,0.109867605317471,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2002,2002,2002,2002,1951,71,81,98,1870,NA,"Yes",41,9.9051386464999,13.3125849577887,22.2816694332464
294,"S09",93,"S090126_new","Star Gulch","ST09_093_05_new","4_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",42.5921085338922,0,"CLEAN SNAG",5,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1446691.75,"Ridge Top",NA,2011,6,534,735,201,1108,2.95275590551181,0.14202476352394,0.0475534995314539,255,221,126,"Douglas-fir - Dry,Warm,Ridge Top",-123.11109709,42.14472791,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-17.5225369431286,-8.76126847156432,-3.63625495694863,-17.5225369431286,-8.76126847156432,-3.63625495694863,2002,2002,2002,2002,1956,71,93,98,1863,NA,"Yes",48,21.0135554979387,24.4573485871317,30.1255422903937
295,"S10",42,"S100050_new","Star Gulch","ST10_042_03_new","2_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",21.3562401785346,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",NA,2011,6,533,732,199,1060,6.49606299212598,0.501464696942232,0.230158937732237,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930,61,83,89,1847,NA,"Yes",64,12.1156591639871,14.2389631028708,16.6726262515128
296,"S10",45,"S100059_new","Star Gulch","ST10_045_04_new","3_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",23.2158575166809,0,"BROKEN TOPPED SNAG",6,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",NA,2011,6,533,732,199,1060,2.95275590551181,0.14202476352394,0.0475534995314539,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,-46.0852578110958,-23.0426289055479,-9.56355507776901,-27.8346365876187,-13.9173182938093,-5.77620898133034,1988,1997,1988,1997,1929,46,82,89,1847,NA,"Yes",64,12.1156591639871,14.3593493599916,16.6726262515128
297,"S10",55,"S100076_new","Star Gulch","ST10_055_04_new","3_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",28.5900490670533,0,"CUT STUMP",2,NA,NA,NA,NA,NA,1983,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",NA,2011,6,533,732,199,1060,3.34645669291339,0.173514724311901,0.0610798282870675,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,"Pacific madrone","Ridgetop","Small",0.0497322111706197,0.143888888888889,NA,NA,NA,NA,NA,NA,NA,NA,1983,1983,1920,46,53,68,1867,NA,"Yes",44,9.91378163169715,10.4066097992739,12.9839915972646
298,"S10",60,"S100085_new","Star Gulch","ST10_060_02_new","1_new",1,60,"Hardwood","S","density",0.1,NA,"NO","ARME",24.1476241888184,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",NA,2011,6,533,732,199,1060,5.90551181102362,0.430538573855914,0.190213998125816,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948,46,76,89,1872,NA,"Yes",39,4.16469270973809,8.3950935580074,10.0547731729638
299,"S10",61,"S100089_new","Star Gulch","ST10_061_04_new","3_new",1,NA,"Hardwood","S","density",0.1,NA,"NO","ARME",45.7545819275845,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-QUCH2/RHDI6","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1403850.625,"Ridge Top",NA,2011,6,533,732,199,1060,7.00787401574803,0.566158532771247,0.267855125183038,312,265,142,"Douglas-fir - Dry,Warm,Ridge Top",-123.10954988,42.14417873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929,46,74,80,1855,NA,"Yes",56,14.0485994733062,21.257217595143,39.490164644714
300,"T04",41,"T040009_new","Taylor Ridge","TY04_041_01_new","1_new",1,90,"Hardwood","T","density",0.1,"T0409","YES","LIDE",39.2763238918868,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",728634.25,"Mid Slope",NA,2014,3,487,658,172,324,6.25984251968504,0.472608417341853,0.213724448294167,73,190,148,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.59941112,42.55766391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926,73,87,113,1839,NA,"Yes",72,18.1065882909894,32.9715903793619,49.7
301,"T04",51,"T040018_new","Taylor Ridge","TY04_051_01_new","1_new",1,82,"Hardwood","T","density",0.1,"T0418","YES","UMCA",14.319280810771,3,"LIVE",1,NA,NA,NA,NA,96,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",728634.25,"Mid Slope",NA,2014,3,487,658,172,324,8.03149606299213,0.704164815654353,0.351819810933509,73,190,148,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.59941112,42.55766391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924,73,89,120,1835,NA,"Yes",76,12.6218392188629,15.2905769804617,32
302,"T04",42,"T040030_new","Taylor Ridge","TY04_042_01_new","1_new",1,48,"Hardwood","T","density",0.1,"T0430","YES","UMCA",22.7817950144639,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",728634.25,"Mid Slope",NA,2014,3,487,658,172,324,4.17322834645669,0.247033264668595,0.0949886436862962,73,190,148,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.59941112,42.55766391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915,73,87,120,1828,NA,"Yes",83,16.6726262515128,29.8030360319179,32
303,"T04",13,"T040046_new","Taylor Ridge","TY04_013_02_new","2_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","ARME",41.4576930435827,0,"CUT STUMP",2,NA,NA,NA,NA,NA,2007,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",728634.25,"Mid Slope",NA,2014,6,487,658,172,324,4.86443818897638,0.315683805228984,0.129060329003863,73,190,148,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.59941112,42.55766391,"Pacific madrone","Other","Small",0.0497322111706197,0.0850555555555556,NA,NA,NA,NA,NA,NA,NA,NA,2007,2007,1917,73,87,113,1830,NA,"Yes",81,19.986387921351,26.6353437485686,35.563177396943
304,"T04",40,"T040075_new","Taylor Ridge","TY04_040_02_new","2_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","LIDE",13.0706465341072,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",728634.25,"Mid Slope",NA,2014,3,487,658,172,324,0.984251968503937,0.024488944517889,0.00528372217016155,73,190,148,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.59941112,42.55766391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924,73,89,120,1835,NA,"Yes",76,12.6218392188629,15.2905769804617,32
305,"T04",55,"T040109_new","Taylor Ridge","TY04_055_04_new","4_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","LIDE",40.5262709577646,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",728634.25,"Mid Slope",NA,2014,3,487,658,172,324,0.984251968503937,0.024488944517889,0.00528372217016155,73,190,148,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.59941112,42.55766391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917,73,87,113,1830,NA,"Yes",81,19.986387921351,26.3633333128571,35.563177396943
306,"T04",62,"T040124_002_new","Taylor Ridge","TY04_062_03_002_new","3_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","LIDE",25.8299136805301,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",728634.25,"Mid Slope",NA,2014,3,487,658,172,324,0.984251968503937,0.024488944517889,0.00528372217016155,73,190,148,"Tan oak - Douglas-fir - Dry,Cool,Mid Slope",-123.59941112,42.55766391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924,73,87,120,1837,NA,"Yes",74,12.6218392188629,16.280517812081,32
307,"T06",63,"T060024_new","Taylor Ridge","TY06_063_01_new","1_new",1,44,"Hardwood","T","density",0.1,"T0624","YES","LIDE",15.6587145902072,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",927144.375,"Ridge Top",NA,2014,3,540,794,254,381,5.11811023622047,0.342432847395884,0.142871847481168,267,367,279,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60442212,42.56015719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1933,73,83,98,1850,NA,"Yes",61,12.6218392188629,13.4874563599795,16.7084753024997
308,"T06",70,"T060025_new","Taylor Ridge","TY06_070_01_new","1_new",1,102,"Hardwood","T","density",0.1,"T0625","YES","LIDE",32.1708470658391,2,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",927144.375,"Ridge Top",NA,2014,3,540,794,254,381,9.64566929133858,0.94391261086494,0.507448677222315,267,367,279,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60442212,42.56015719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917,73,81,98,1836,NA,"Yes",75,12.6218392188629,16.8543692722452,32
309,"T06",30,"T060054_new","Taylor Ridge","TY06_030_01_new","1_new",1,50,"Hardwood","T","density",0.1,NA,"NO","ARME",18.6161434855503,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",927144.375,"Ridge Top",NA,2014,6,540,794,254,381,5.11811023622047,0.342432847395884,0.142871847481168,267,367,279,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60442212,42.56015719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934,73,91,98,1843,NA,"Yes",68,12.6218392188629,13.5135999251127,18.1065882909894
310,"T06",52,"T060078_new","Taylor Ridge","TY06_052_02_new","2_new",1,NA,"Hardwood","T","density",0.1,NA,"NO","LIDE",23.9100694831465,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"LIDE3-PSME-QUCH2/RHDI6","Tan oak - Douglas-fir - Dry","Mediterranean California Mixed-Evergreen Forest -- Interior","Cool",927144.375,"Ridge Top",NA,2014,3,540,794,254,381,6.22047244094488,0.467861590132522,0.211044544409461,267,367,279,"Tan oak - Douglas-fir - Dry,Cool,Ridge Top",-123.60442212,42.56015719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932,73,90,98,1842,NA,"Yes",69,12.6218392188629,13.9918033349328,18.1065882909894
311,"V01",15,"V010007_new","Evans Creek","EV01_015_01_new","1_new",1,50,"Hardwood","V","density",0.1,"V0107","YES","ARME",12.0909237301802,3,"LIVE",1,NA,NA,NA,NA,75,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Cool",1048722.75,"Ridge Top",NA,2012,6,535,708,174,942,7.67716535433071,0.655120865081644,0.321461656832629,194,335,276,"Douglas-fir - Dry,Cool,Ridge Top",-122.97484428,42.65074664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929,55,61,74,1868,NA,"Yes",43,4.16469270973809,9.24438655576571,10.0547731729638
312,"V02",25,"V020025_new","Evans Creek","EV02_025_02_new","2_new",1,NA,"Hardwood","V","density",0.1,NA,"NO","ARME",16.1919763855023,0,"OLDER DEAD",4,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1188335.875,"Ridge Top",NA,2012,6,518,665,147,916,9.44881889763779,0.9132801956714,0.486947835202088,239,218,126,"Douglas-fir - Dry,Warm,Ridge Top",-122.97382432,42.65065078,"Pacific madrone","Ridgetop","Medium",0.0497322111706197,0.140333333333333,-7.60356803384786,-3.80178401692393,-1.57788293118239,-7.60356803384786,-3.80178401692393,-1.57788293118239,2008,2008,2008,2008,1931,51,108,120,1823,NA,"Yes",88,21.4586833795809,24.1187458226538,32
313,"V02",55,"V020054_new","Evans Creek","EV02_055_02_new","2_new",1,NA,"Hardwood","V","density",0.1,NA,"NO","ARME",40.2477176681293,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1188335.875,"Ridge Top",NA,2012,6,518,665,147,916,8.62204724409449,0.788817682073436,0.405460158404989,239,218,126,"Douglas-fir - Dry,Warm,Ridge Top",-122.97382432,42.65065078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924,84,108,121,1816,NA,"Yes",95,17.6677397165605,24.4277747055325,36.7873078499204
314,"V03",66,"V030060_new","Evans Creek","EV03_066_02_new","2_new",1,NA,"Hardwood","V","density",0.1,NA,"NO","ARME",14.6271732487183,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1212809.125,"Mid Slope",NA,2012,6,506,638,132,829,6.49606299212598,0.501464696942232,0.230158937732237,206,294,211,"Douglas-fir - Dry,Warm,Mid Slope",-122.97191981,42.65046553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1944,59,81,88,1863,NA,"Yes",48,9.91378163169715,11.5505287378246,12.3272667020148
315,"V03",67,"V030061_new","Evans Creek","EV03_067_01_new","1_new",1,52,"Hardwood","V","density",0.1,NA,"NO","ARME",14.9023384457355,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1212809.125,"Mid Slope",NA,2012,6,506,638,132,829,7.28346456692913,0.602200093840932,0.289336626038046,206,294,211,"Douglas-fir - Dry,Warm,Mid Slope",-122.97191981,42.65046553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1927,59,81,88,1846,NA,"Yes",65,12.1156591639871,14.5977713691888,16.6726262515128
316,"V08",15,"V080018_new","Evans Creek","EV08_015_01_new","1_new",1,80,"Hardwood","V","density",0.1,NA,"NO","ARME",11.3038350466584,3,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-ABCO","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1407036.25,"Mid Slope",NA,2012,6,538,704,166,949,11.8503937007874,1.31211664965614,0.76593681974209,352,415,267,"Douglas-fir - Dry,Warm,Mid Slope",-122.97476226,42.64525043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921,55,76,88,1845,NA,"Yes",66,12.1156591639871,14.5977713691888,16.6726262515128
317,"VA",352,"V0A0440_new","Evans Creek","MEV3532_new","2_new",1,NA,"Hardwood","V","stem",3,NA,"NO","QUKE",26.1513466044574,4,"LIVE",1,NA,NA,NA,NA,NA,NA,"PSME-CADE27/BEPI2","Douglas-fir - Dry","Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland","Warm",1266381.625,"Ridge Top",NA,2012,3,530,692,163,950,2.55905511811024,0.112960712761839,0.0357179618702921,102,330,269,"Douglas-fir - Dry,Warm,Ridge Top",-122.9726802,42.64678735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926,60,132,167,1794,NA,"Yes",117,8.729353,18.4538427323734,41.366233
